spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
1824,2121,96,96,36,95,913,5
1920,2121,96,96,36,95,913,6
2016,2121,96,96,36,95,913,7
2112,2121,96,96,28,90,914,0
2208,2121,96,96,28,90,914,1
2304,2121,96,96,28,90,914,2
2400,2121,96,96,28,90,914,3
2496,2121,96,96,33,92,914,4
2592,2121,96,96,36,92,914,5
2688,2121,96,96,36,92,914,6
2784,2121,96,96,36,92,914,7
2880,2121,96,96,35,92,915,0
2976,2121,96,96,36,94,915,1
3072,2121,96,96,36,94,915,2
3936,1072,96,96,36,94,915,3
3840,1072,96,96,29,61,916,0
3744,1072,96,96,31,60,916,1
3648,1072,96,96,28,62,916,2
3552,1072,96,96,37,61,916,3
3456,1072,96,96,39,60,916,4
3360,1072,96,96,37,62,916,5
3264,1072,96,96,36,63,916,6
3168,1072,96,96,41,61,916,7
2016,969,96,96,30,61,916,8
1920,969,96,96,24,59,916,9
1824,969,96,96,27,59,916,10
1728,969,96,96,25,62,916,11
768,881,96,96,22,62,916,12
672,881,96,96,26,62,916,13
3936,880,96,96,26,60,916,14
3840,880,96,96,19,55,916,15
3264,880,96,96,18,56,916,16
3168,880,96,96,17,57,916,17
3072,873,96,96,33,55,916,18
2976,873,96,96,37,56,916,19
2880,873,96,96,33,56,916,20
2784,873,96,96,35,58,916,21
2688,873,96,96,36,55,916,22
2592,873,96,96,26,64,31001,0
768,2257,64,64,32,53,31002,0
704,2257,64,64,38,51,31002,1
640,2257,64,64,38,50,31002,2
3053,2217,64,64,34,46,31002,3
2989,2217,64,64,34,48,31002,4
2925,2217,64,64,29,50,31002,5
2861,2217,64,64,28,46,31002,6
2797,2217,64,64,31,53,31002,7
2496,873,96,96,56,69,920,0
2400,873,96,96,37,75,920,1
2304,873,96,96,45,74,920,2
2208,873,96,96,45,74,920,3
2112,873,96,96,45,74,920,4
2016,873,96,96,34,76,920,5
1920,873,96,96,49,74,920,6
1824,873,96,96,49,74,920,7
1728,873,96,96,49,74,920,8
1632,873,96,96,33,76,920,9
576,800,96,96,45,74,920,10
480,800,96,96,45,74,920,11
384,800,96,96,45,74,920,12
288,800,96,96,34,74,920,13
192,800,96,96,45,74,920,14
96,800,96,96,45,74,920,15
0,800,96,96,45,74,920,16
1536,785,96,96,56,73,920,17
1440,785,96,96,45,72,920,18
1344,785,96,96,49,74,920,19
1248,785,96,96,49,74,920,20
1152,785,96,96,49,74,920,21
1056,785,96,96,29,76,920,22
960,785,96,96,48,85,920,23
864,785,96,96,48,85,920,24
768,785,96,96,48,85,920,25
672,785,96,96,45,72,920,26
3988,784,96,96,28,72,920,27
3892,784,96,96,28,72,920,28
3796,784,96,96,29,72,920,29
3700,784,96,96,33,72,920,30
3604,784,96,96,63,72,920,31
3508,784,96,96,63,72,920,32
3412,784,96,96,63,72,920,33
3316,784,96,96,46,71,920,34
2548,777,96,96,46,71,920,35
3744,976,96,96,46,71,920,36
3840,976,96,96,46,71,920,37
3936,976,96,96,47,74,920,38
672,977,96,96,45,74,920,39
768,977,96,96,45,74,920,40
864,977,96,96,45,74,920,41
960,977,96,96,45,74,920,42
1056,977,96,96,44,74,920,43
1152,977,96,96,33,74,920,44
1248,977,96,96,33,74,920,45
1344,977,96,96,33,74,920,46
1440,977,96,96,56,73,920,47
1536,977,96,96,45,72,920,48
0,992,96,96,45,74,920,49
96,992,96,96,45,74,920,50
192,992,96,96,45,74,920,51
288,992,96,96,56,73,920,52
384,992,96,96,45,72,920,53
480,992,96,96,44,73,920,54
576,992,96,96,44,73,920,55
1632,1065,96,96,44,73,920,56
1728,1065,96,96,34,75,920,57
3552,0,130,105,67,89,920,58
3292,0,130,105,67,89,920,59
3162,0,130,105,67,89,920,60
1342,0,130,105,67,89,920,61
952,0,130,105,67,89,920,62
1082,0,130,105,67,89,920,63
1212,0,130,105,67,89,920,64
3422,0,130,105,67,89,920,65
1472,0,130,105,67,89,920,66
1602,0,130,105,67,89,920,67
1732,0,130,105,67,89,920,68
1862,0,130,105,67,89,920,69
1992,0,130,105,67,89,920,70
2122,0,130,105,67,89,920,71
2252,0,130,105,67,89,920,72
2382,0,130,105,67,89,920,73
2512,0,130,105,67,89,920,74
2642,0,130,105,67,89,920,75
2772,0,130,105,67,89,920,76
2902,0,130,105,67,89,920,77
3032,0,130,105,67,89,920,78
1485,593,129,96,85,92,921,0
1614,593,129,96,85,92,921,1
258,608,129,96,85,92,921,2
129,608,129,96,85,92,921,3
0,608,129,96,85,92,921,4
387,608,129,96,85,92,921,5
1536,2281,64,64,31,64,921,6
576,2272,64,64,31,64,921,7
512,2272,64,64,31,64,921,8
448,2272,64,64,31,64,921,9
384,2272,64,64,31,64,921,10
3776,2261,64,64,31,64,921,11
2592,1353,96,96,32,21,31001,10
